userId,itemId
194,192
194,234
194,394
194,423
194,596
194,764
194,811
194,846
194,864
195,85
195,152
195,443
195,702
195,741
195,847
195,991
196,55
196,124
196,148
196,743
196,807
196,948
197,26
197,34
197,139
197,234
197,319
197,387
197,394
197,395
197,409
197,476
197,596
197,692
197,743
197,766
197,819
197,938
198,34
198,49
198,55
198,146
198,382
198,503
198,596
198,606
198,635
198,934
198,995
199,152
199,319
199,394
199,491
199,770
199,825
199,969
199,999
200,49
200,124
200,152
200,234
200,716
200,766
200,811
200,864
200,944
200,988
201,136
201,301
202,34
202,126
202,183
202,369
202,515
202,575
202,746
202,897
202,954
203,500
204,653
204,979
205,870
206,55
206,169
206,743
207,969
208,85
208,252
208,476
209,118
209,169
209,234
209,319
209,635
209,743
209,995
210,17
210,49
210,109
210,168
210,222
210,378
210,642
210,668
210,697
210,837
210,888
210,993
211,394
212,243
212,273
212,350
212,351
212,491
212,599
212,823
212,897
213,67
213,130
213,248
213,254
213,257
213,264
213,291
213,300
213,377
213,379
213,428
213,440
213,461
213,730
213,747
214,488
215,26
215,40
215,60
215,85
215,101
215,120
215,126
215,152
215,200
215,229
215,247
215,257
215,291
215,302
215,303
215,319
215,369
215,404
215,491
215,514
215,515
215,549
215,560
215,580
215,593
215,692
215,756
215,769
215,785
215,798
215,842
215,884
215,934
215,951
215,974
215,988
216,456
216,766
216,857
216,942
217,198
217,335
217,599
217,666
217,836
218,56
218,63
218,95
218,123
218,321
218,382
218,459
218,503
218,562
218,736
218,748
218,836
219,10
219,67
219,85
219,298
219,462
219,529
219,568
219,665
219,751
219,798
219,813
220,109
220,118
220,126
220,152
220,234
220,286
220,291
220,352
220,401
220,491
220,596
220,702
220,743
220,794
220,811
220,812
220,909
221,394
221,766
221,811
221,934
222,11
222,292
222,303
222,319
222,375
222,395
222,503
222,515
222,543
222,606
222,792
222,836
222,995
223,57
223,380
223,656
223,848
224,7
224,14
224,20
224,50
224,52
224,55
224,58
224,60
224,70
224,76
224,80
224,81
224,95
224,105
224,108
224,109
224,126
224,127
224,160
224,161
224,168
224,169
224,181
224,191
224,203
224,211
224,234
224,252
224,263
224,291
224,303
224,304
224,317
224,325
224,351
224,353
224,358
224,380
224,382
224,383
224,453
224,477
224,491
224,493
224,503
224,512
224,522
224,538
224,540
224,557
224,559
224,563
224,565
224,572
224,573
224,579
224,580
224,591
224,596
224,600
224,602
224,606
224,626
224,681
224,697
224,703
224,708
224,714
224,725
224,739
224,743
224,751
224,758
224,763
224,770
224,781
224,786
224,794
224,796
224,802
224,803
224,804
224,813
224,834
224,857
224,864
224,871
224,877
224,881
224,882
224,884
224,893
224,895
224,899
224,900
224,917
224,925
224,934
224,943
224,995
224,997
225,34
225,49
225,186
225,291
225,358
225,569
225,572
225,794
225,857
226,0
226,34
226,126
226,272
226,303
226,491
226,884
227,93
227,245
227,319
227,515
227,683
227,790
227,804
227,811
227,968
228,49
228,152
228,276
228,319
228,385
228,576
228,635
228,642
228,796
228,811
229,13
229,22
229,149
229,210
229,303
229,319
229,393
229,469
229,523
229,550
229,722
229,879
229,946
230,187
230,382
230,503
230,583
230,705
230,801
230,924
231,85
231,169
231,202
231,291
231,397
231,491
231,529
231,573
231,654
231,665
231,669
231,674
231,683
231,746
231,774
231,790
231,827
231,884
231,885
231,887
232,109
232,579
232,811
233,126
233,263
233,405
233,608
234,234
234,291
234,749
234,794
234,934
235,836
236,184
236,230
236,358
236,364
236,389
236,593
236,614
236,687
236,740
236,794
236,796
236,800
236,837
236,846
236,860
236,897
236,939
236,949
237,180
237,334
237,543
237,732
237,907
238,34
238,402
238,626
238,636
238,700
239,8
239,53
239,122
239,155
239,193
239,291
239,780
239,785
239,790
240,61
241,29
241,34
241,49
241,152
241,169
241,182
241,186
241,503
241,645
241,683
241,728
241,763
241,772
241,783
241,794
241,807
241,897
241,948
241,995
242,63
242,273
242,292
242,341
242,382
242,430
242,500
242,503
242,562
242,583
242,633
242,683
242,693
242,705
242,736
242,836
242,928
243,11
243,13
243,85
243,120
243,126
243,152
243,169
243,183
243,193
243,268
243,303
243,319
243,341
243,394
243,411
243,445
243,466
243,537
243,562
243,638
243,648
243,752
243,764
243,780
243,785
243,792
243,802
243,813
243,862
243,901
243,951
243,959
243,988
244,228
244,351
244,766
244,796
244,811
244,950
245,34
245,596
246,0
246,17
246,57
246,195
246,205
246,322
246,397
246,433
246,614
246,764
246,800
246,855
246,885
246,920
247,575
248,11
248,98
248,126
248,291
248,352
248,577
248,897
249,16
249,30
249,55
249,80
249,195
249,234
249,253
249,273
249,319
249,329
249,444
249,474
249,543
249,667
249,683
249,802
249,811
249,821
249,872
249,966
250,126
250,291
250,382
250,537
250,676
250,683
250,771
250,783
250,824
250,884
250,963
250,968
250,995
251,10
251,56
251,77
251,96
251,198
251,382
251,431
251,432
251,468
251,503
251,511
251,526
251,662
251,836
251,920
251,928
251,982
252,55
252,234
252,291
252,942
252,995
253,120
253,497
253,764
254,18
254,303
254,855
254,885
255,55
255,234
255,380
255,968
256,706
256,746
256,813
257,0
257,45
257,57
257,157
257,234
257,291
257,303
257,389
257,409
257,491
257,537
257,611
257,683
257,750
257,764
257,774
257,788
257,855
257,867
257,963
258,753
259,55
259,151
259,152
259,182
259,193
259,204
259,234
259,491
259,567
259,573
259,728
259,743
259,884
259,963
260,49
260,55
260,147
260,312
260,409
260,566
260,580
260,651
260,847
261,119
261,148
261,752
261,894
261,959
262,55
262,811
262,942
263,884
263,885
264,53
264,319
264,394
264,482
264,495
264,537
264,732
264,764
265,90
266,120
266,169
266,303
266,466
266,515
266,591
266,751
266,790
266,884
266,951
266,963
267,43
267,77
267,120
267,245
267,271
267,291
267,292
267,303
267,503
267,515
267,606
267,635
267,676
267,683
267,743
267,762
267,811
268,274
268,303
268,683
268,833
269,126
269,177
269,218
269,490
269,554
269,746
269,857
269,943
270,34
270,180
270,596
270,934
271,55
271,145
271,234
271,312
271,766
271,796
271,811
271,863
271,995
272,63
272,77
272,280
272,382
272,500
272,503
272,666
272,717
273,55
273,118
273,152
273,234
273,346
273,372
273,394
273,572
273,885
274,53
274,234
274,291
274,766
274,785
274,884
274,963
275,126
276,126
276,183
276,243
276,319
276,382
276,491
276,503
276,754
276,938
277,11
277,34
277,121
277,279
277,493
277,506
277,638
277,713
277,741
277,743
277,938
277,941
277,946
277,997
278,118
278,152
279,81
279,107
279,390
279,693
280,114
280,192
280,503
280,522
280,620
280,991
281,11
281,13
281,34
281,82
281,126
281,180
281,183
281,307
281,369
281,382
281,394
281,405
281,491
281,596
281,705
281,707
281,732
281,780
281,954
281,968
281,988
282,55
282,114
282,497
283,173
283,234
283,349
283,395
283,555
283,567
283,811
283,950
283,995
284,126
284,169
284,394
284,766
284,794
284,995
285,884
286,109
286,218
286,697
286,993
287,152
288,169
288,291
288,303
288,319
288,491
288,515
288,536
288,743
289,120
289,273
289,319
289,341
289,751
289,982
290,53
290,291
290,683
290,813
291,995
292,70
292,199
292,526
292,801
292,982
293,11
293,303
293,319
293,375
293,491
293,503
293,690
293,884
294,234
294,743
294,966
295,49
295,109
295,168
295,234
295,287
295,484
295,570
295,579
295,668
295,749
295,759
295,766
295,995
296,45
296,126
296,128
296,169
296,743
296,792
297,55
297,218
297,394
297,596
297,606
297,635
297,743
297,941
297,995
298,152
298,381
298,403
298,472
298,567
298,590
298,635
298,688
298,788
298,815
298,902
299,55
299,234
299,395
299,609
299,790
300,46
300,55
300,75
300,349
300,555
300,843
300,863
300,899
301,95
301,303
301,500
301,631
301,762
301,801
301,982
302,193
302,291
302,785
302,995
304,743
304,995
305,55
305,635
305,995
306,852
307,48
307,108
307,118
307,124
307,184
307,221
307,222
307,270
307,320
307,332
307,423
307,444
307,445
307,522
307,636
307,697
307,732
307,794
307,811
307,876
307,922
307,942
307,966
308,10
308,690
308,836
309,179
309,234
309,358
309,395
309,572
309,796
309,811
309,993
310,8
310,57
310,106
310,119
310,126
310,185
310,192
310,291
310,305
310,395
310,461
310,485
310,506
310,508
310,593
310,654
310,656
310,674
310,716
310,764
310,770
310,790
310,798
310,818
310,873
310,951
311,55
311,796
311,948
312,649
312,787
313,28
313,29
313,48
313,55
313,115
313,124
313,145
313,147
313,152
313,179
313,197
313,205
313,228
313,234
313,296
313,353
313,380
313,395
313,407
313,538
313,566
313,657
313,702
313,714
313,740
313,743
313,766
313,773
313,811
313,842
313,857
313,864
313,895
313,935
313,964
313,966
314,169
314,234
314,303
314,319
314,340
314,575
314,635
314,766
314,934
315,11
315,34
315,50
315,64
315,92
315,126
315,128
315,130
315,135
315,169
315,177
315,180
315,229
315,243
315,291
315,294
315,344
315,350
315,389
315,394
315,411
315,423
315,442
315,461
315,462
315,471
315,499
315,506
315,515
315,540
315,593
315,596
315,622
315,654
315,674
315,686
315,696
315,714
315,732
315,746
315,785
315,790
315,797
315,818
315,833
315,867
315,966
315,970
315,988
316,434
316,746
317,49
317,61
317,635
317,667
317,743
318,126
318,352
318,876
319,26
319,120
319,254
319,337
319,476
319,609
319,623
319,751
319,808
320,34
320,49
320,93
320,234
320,564
320,596
320,660
320,766
320,906
320,934
321,14
321,34
321,122
321,139
321,142
321,288
321,300
321,324
321,605
321,623
321,716
321,756
321,773
321,892
322,55
322,61
322,95
322,234
322,380
322,690
322,759
322,811
322,989
322,995
323,126
323,152
323,163
323,164
323,243
323,461
323,522
323,529
323,551
323,696
323,716
323,751
323,909
323,920
324,34
324,683
325,186
326,0
326,17
326,20
326,55
326,114
326,157
326,205
326,291
326,380
326,417
326,656
326,796
326,804
326,855
327,20
327,114
327,202
327,395
327,751
327,772
328,57
328,85
328,110
328,118
328,120
328,234
328,303
328,394
328,537
328,635
328,656
328,675
328,690
328,702
328,995
329,44
329,78
329,85
329,115
329,139
329,152
329,202
329,234
329,257
329,266
329,281
329,291
329,300
329,314
329,379
329,439
329,462
329,580
329,609
329,613
329,616
329,627
329,692
329,723
329,750
329,784
329,873
329,876
329,947
329,966
329,972
329,995
330,198
330,562
330,643
330,693
330,707
330,764
331,183
332,172
332,786
332,995
333,18
333,152
333,241
333,394
333,495
333,683
333,796
333,884
333,959
333,963
334,490
335,395
335,566
335,995
336,234
336,303
336,347
336,382
336,476
336,540
336,575
336,583
336,683
336,743
336,746
336,833
336,995
337,169
337,251
337,291
338,33
338,169
338,303
338,319
338,341
338,394
338,728
339,0
339,13
339,120
339,152
339,164
339,251
339,491
339,674
339,743
340,34
340,77
340,85
340,126
340,169
340,172
340,264
340,291
340,308
340,387
340,596
340,798
340,811
340,813
340,907
341,885
341,995
342,638
343,0
343,21
343,55
343,234
343,319
343,372
343,380
343,409
343,687
343,743
343,806
343,811
343,864
344,11
344,51
344,104
344,169
344,172
344,234
344,303
344,319
344,358
344,436
344,515
344,796
344,968
345,126
345,291
345,635
345,683
346,85
346,169
346,515
346,683
346,716
347,169
347,193
347,251
347,291
347,319
347,491
347,515
347,537
347,764
347,781
347,802
347,963
348,234
348,254
348,491
348,796
348,854
349,78
350,49
350,398
350,766
351,198
351,582
351,836
352,197
353,500
353,526
354,186
354,265
354,541
354,761
354,766
354,779
354,784
355,497
355,820
356,995
357,3
357,222
357,394
358,55
358,303
358,394
358,580
358,635
358,649
359,28
359,55
359,61
359,319
359,566
359,779
359,870
359,899
359,925
360,77
360,104
360,120
360,126
360,130
360,152
360,169
360,271
360,291
360,292
360,303
360,341
360,382
360,468
360,503
360,515
360,524
360,583
360,676
360,683
360,693
360,751
360,762
360,813
360,858
360,884
360,887
360,969
360,982
361,292
361,746
362,134
362,148
362,193
362,291
362,624
362,743
362,752
362,785
362,788
362,792
362,885
362,957
362,959
363,52
363,126
363,195
363,245
363,303
363,319
363,436
363,467
363,683
363,777
363,803
363,813
363,900
363,957
364,157
364,811
364,855
364,969
365,8
365,90
365,110
365,120
365,291
365,345
365,389
365,461
365,466
365,553
365,648
365,683
365,743
365,827
366,234
366,572
366,635
366,743
367,11
367,55
367,120
367,152
367,169
367,193
367,202
367,251
367,291
367,394
367,395
367,476
367,554
367,573
367,686
367,692
367,746
367,811
367,867
367,884
367,885
367,894
367,938
367,963
367,968
367,991
367,997
368,16
368,120
368,126
368,291
368,303
368,596
368,683
368,766
368,968
368,995
369,55
369,85
369,151
369,394
369,811
370,11
370,779
370,876
370,995
371,746
372,77
372,169
372,303
372,382
372,491
372,691
372,813
373,26
373,55
373,195
373,394
373,587
373,741
373,812
374,49
374,766
375,0
375,152
375,394
375,409
375,944
376,169
376,291
376,394
376,462
376,491
376,805
377,234
377,395
377,794
377,864
378,55
378,234
378,394
378,555
378,635
378,670
378,972
379,291
379,408
379,515
379,547
379,595
379,784
379,838
379,978
380,503
380,635
380,645
380,823
381,46
381,61
381,112
381,234
381,264
381,487
381,501
381,583
381,753
381,786
382,11
382,34
382,114
382,319
382,565
382,593
382,596
382,758
382,766
382,796
382,968
383,36
383,145
383,884
384,13
384,125
384,359
384,851
385,34
385,126
385,303
385,319
385,596
386,35
386,492
387,7
387,26
387,54
387,197
387,211
387,232
387,282
387,366
387,484
387,605
387,651
387,911
389,34
389,596
389,798
389,932
389,995
390,11
390,49
390,118
390,234
390,380
390,476
390,667
390,743
390,817
390,864
390,968
391,36
391,55
391,114
391,118
391,120
391,234
391,269
391,380
391,394
391,395
391,518
391,603
391,635
391,779
391,847
391,863
391,868
391,873
391,895
391,936
391,995
392,55
392,234
392,312
392,950
392,995
393,0
393,20
393,40
393,55
393,372
393,589
393,688
393,743
393,902
394,217
394,287
394,447
